,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
1958,2013,1,3,829.0,833,-4.0,1134.0,1105,29.0,EV,4388,N13914,EWR,JAX,151.0,820,8,33,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1959,2013,1,3,829.0,834,-5.0,1046.0,1039,7.0,EV,4690,N13949,EWR,GRR,116.0,605,8,34,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1960,2013,1,3,830.0,825,5.0,1028.0,1029,-1.0,EV,4412,N21144,EWR,MYR,100.0,550,8,25,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1961,2013,1,3,831.0,835,-4.0,1116.0,1105,11.0,MQ,4610,N518MQ,LGA,ATL,129.0,762,8,35,2013-01-03 08:00:00,Envoy Air
1962,2013,1,3,832.0,834,-2.0,1022.0,1024,-2.0,EV,4548,N12996,EWR,RDU,83.0,416,8,34,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1963,2013,1,3,835.0,835,0.0,1102.0,1102,0.0,F9,835,N203FR,LGA,DEN,219.0,1620,8,35,2013-01-03 08:00:00,Frontier Airlines Inc.
1964,2013,1,3,835.0,835,0.0,957.0,1000,-3.0,WN,1170,N249WN,EWR,MDW,118.0,711,8,35,2013-01-03 08:00:00,Southwest Airlines Co.
1965,2013,1,3,836.0,837,-1.0,1007.0,958,9.0,EV,4409,N15555,EWR,RIC,61.0,277,8,37,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1966,2013,1,3,837.0,845,-8.0,938.0,1015,-37.0,9E,3405,N913XJ,JFK,DCA,43.0,213,8,45,2013-01-03 08:00:00,Endeavor Air Inc.
1967,2013,1,3,837.0,840,-3.0,938.0,1003,-25.0,9E,3422,N916XJ,JFK,BOS,33.0,187,8,40,2013-01-03 08:00:00,Endeavor Air Inc.
1968,2013,1,3,837.0,827,10.0,1113.0,1105,8.0,B6,611,N184JB,JFK,JAX,140.0,828,8,27,2013-01-03 08:00:00,JetBlue Airways
1969,2013,1,3,837.0,820,17.0,1114.0,1129,-15.0,B6,181,N585JB,JFK,SAN,316.0,2446,8,20,2013-01-03 08:00:00,JetBlue Airways
1970,2013,1,3,837.0,835,2.0,1150.0,1215,-25.0,UA,1517,N77261,EWR,SFO,324.0,2565,8,35,2013-01-03 08:00:00,United Air Lines Inc.
1971,2013,1,3,839.0,840,-1.0,939.0,959,-20.0,UA,1268,N12225,EWR,BOS,39.0,200,8,40,2013-01-03 08:00:00,United Air Lines Inc.
1972,2013,1,3,840.0,845,-5.0,1154.0,1205,-11.0,B6,553,N665JB,EWR,RSW,168.0,1068,8,45,2013-01-03 08:00:00,JetBlue Airways
1973,2013,1,3,843.0,850,-7.0,1040.0,1035,5.0,MQ,4558,N734MQ,LGA,CLE,81.0,419,8,50,2013-01-03 08:00:00,Envoy Air
1974,2013,1,3,846.0,820,26.0,1319.0,1310,9.0,B6,717,N655JB,JFK,SJU,195.0,1598,8,20,2013-01-03 08:00:00,JetBlue Airways
1975,2013,1,3,846.0,840,6.0,1115.0,1143,-28.0,UA,1626,N26215,EWR,SAN,306.0,2425,8,40,2013-01-03 08:00:00,United Air Lines Inc.
1976,2013,1,3,847.0,845,2.0,1147.0,1145,2.0,B6,59,N324JB,JFK,TPA,165.0,1005,8,45,2013-01-03 08:00:00,JetBlue Airways
1977,2013,1,3,848.0,850,-2.0,1149.0,1113,36.0,EV,4125,N21129,EWR,XNA,196.0,1131,8,50,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1978,2013,1,3,850.0,855,-5.0,1126.0,1101,25.0,EV,4164,N13133,EWR,DTW,107.0,488,8,55,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1979,2013,1,3,850.0,829,21.0,1126.0,1046,40.0,EV,4250,N10575,EWR,IND,126.0,645,8,29,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1980,2013,1,3,851.0,827,24.0,1007.0,953,14.0,EV,4406,N12567,EWR,PWM,50.0,284,8,27,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1981,2013,1,3,851.0,700,111.0,1206.0,1015,111.0,AA,2279,N3EWAA,LGA,MIA,167.0,1096,7,0,2013-01-03 07:00:00,American Airlines Inc.
1982,2013,1,3,851.0,855,-4.0,1049.0,1101,-12.0,DL,667,N301NB,EWR,DTW,94.0,488,8,55,2013-01-03 08:00:00,Delta Air Lines Inc.
1983,2013,1,3,853.0,855,-2.0,1120.0,1104,16.0,9E,3353,N922XJ,JFK,DTW,97.0,509,8,55,2013-01-03 08:00:00,Endeavor Air Inc.
1984,2013,1,3,853.0,859,-6.0,1136.0,1145,-9.0,DL,1747,N646DL,LGA,ATL,131.0,762,8,59,2013-01-03 08:00:00,Delta Air Lines Inc.
1985,2013,1,3,853.0,858,-5.0,1100.0,1105,-5.0,US,1429,N738US,LGA,CLT,99.0,544,8,58,2013-01-03 08:00:00,US Airways Inc.
1986,2013,1,3,854.0,630,144.0,1057.0,810,167.0,AA,303,N3DFAA,LGA,ORD,133.0,733,6,30,2013-01-03 06:00:00,American Airlines Inc.
1987,2013,1,3,855.0,858,-3.0,1135.0,1118,17.0,EV,4364,N14153,EWR,MCI,190.0,1092,8,58,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1988,2013,1,3,855.0,900,-5.0,1144.0,1220,-36.0,AA,1,N327AA,JFK,LAX,323.0,2475,9,0,2013-01-03 09:00:00,American Airlines Inc.
1989,2013,1,3,855.0,900,-5.0,1157.0,1227,-30.0,DL,120,N711ZX,JFK,LAX,327.0,2475,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
1990,2013,1,3,856.0,908,-12.0,1123.0,1120,3.0,EV,4334,N11127,EWR,CVG,108.0,569,9,8,2013-01-03 09:00:00,ExpressJet Airlines Inc.
1991,2013,1,3,856.0,820,36.0,1107.0,1017,50.0,EV,4691,N21537,EWR,DAY,106.0,533,8,20,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1992,2013,1,3,857.0,900,-3.0,1137.0,1135,2.0,DL,485,N308DE,EWR,ATL,130.0,746,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
1993,2013,1,3,857.0,900,-3.0,1223.0,1205,18.0,DL,1885,N370NW,LGA,MCO,157.0,950,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
1994,2013,1,3,857.0,900,-3.0,1111.0,1110,1.0,MQ,4478,N739MQ,LGA,DTW,105.0,502,9,0,2013-01-03 09:00:00,Envoy Air
1995,2013,1,3,858.0,900,-2.0,1155.0,1225,-30.0,VX,407,N631VA,JFK,LAX,322.0,2475,9,0,2013-01-03 09:00:00,Virgin America
1996,2013,1,3,858.0,900,-2.0,1124.0,1133,-9.0,UA,1643,N17104,EWR,DEN,219.0,1605,9,0,2013-01-03 09:00:00,United Air Lines Inc.
1997,2013,1,3,859.0,820,39.0,1011.0,939,32.0,9E,4051,N8611A,JFK,BWI,41.0,184,8,20,2013-01-03 08:00:00,Endeavor Air Inc.
1998,2013,1,3,859.0,900,-1.0,1200.0,1220,-20.0,AA,647,N612AA,JFK,MIA,160.0,1089,9,0,2013-01-03 09:00:00,American Airlines Inc.
1999,2013,1,3,900.0,857,3.0,1235.0,1204,31.0,UA,1718,N79402,EWR,IAH,238.0,1400,8,57,2013-01-03 08:00:00,United Air Lines Inc.
2000,2013,1,3,900.0,900,0.0,1216.0,1200,16.0,UA,430,N431UA,EWR,TPA,154.0,997,9,0,2013-01-03 09:00:00,United Air Lines Inc.
2001,2013,1,3,901.0,904,-3.0,1230.0,1210,20.0,B6,17,N768JB,JFK,FLL,168.0,1069,9,4,2013-01-03 09:00:00,JetBlue Airways
2002,2013,1,3,901.0,905,-4.0,1014.0,1025,-11.0,B6,1305,N294JB,JFK,IAD,52.0,228,9,5,2013-01-03 09:00:00,JetBlue Airways
2003,2013,1,3,901.0,900,1.0,1031.0,1048,-17.0,UA,548,N407UA,EWR,ORD,128.0,719,9,0,2013-01-03 09:00:00,United Air Lines Inc.
2004,2013,1,3,901.0,903,-2.0,1111.0,1146,-35.0,UA,565,N586UA,EWR,LAS,271.0,2227,9,3,2013-01-03 09:00:00,United Air Lines Inc.
2005,2013,1,3,901.0,900,1.0,1039.0,1038,1.0,UA,589,N535UA,LGA,ORD,129.0,733,9,0,2013-01-03 09:00:00,United Air Lines Inc.
2006,2013,1,3,904.0,900,4.0,1108.0,1116,-8.0,DL,181,N332NW,LGA,DTW,98.0,502,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
2007,2013,1,3,904.0,905,-1.0,1244.0,1226,18.0,DL,2379,N334NB,LGA,FLL,177.0,1076,9,5,2013-01-03 09:00:00,Delta Air Lines Inc.
2008,2013,1,3,905.0,905,0.0,1252.0,1229,23.0,B6,1061,N203JB,JFK,AUS,266.0,1521,9,5,2013-01-03 09:00:00,JetBlue Airways
2009,2013,1,3,909.0,700,129.0,1103.0,850,133.0,AA,305,N201AA,LGA,ORD,138.0,733,7,0,2013-01-03 07:00:00,American Airlines Inc.
2010,2013,1,3,909.0,915,-6.0,1214.0,1211,3.0,B6,41,N821JB,JFK,MCO,153.0,944,9,15,2013-01-03 09:00:00,JetBlue Airways
2011,2013,1,3,909.0,908,1.0,1421.0,1409,12.0,UA,1519,N39726,EWR,STT,212.0,1634,9,8,2013-01-03 09:00:00,United Air Lines Inc.
2012,2013,1,3,910.0,910,0.0,1024.0,1027,-3.0,B6,56,N198JB,JFK,BTV,45.0,266,9,10,2013-01-03 09:00:00,JetBlue Airways
2013,2013,1,3,911.0,906,5.0,1242.0,1216,26.0,UA,634,N444UA,EWR,PBI,173.0,1023,9,6,2013-01-03 09:00:00,United Air Lines Inc.
2014,2013,1,3,911.0,900,11.0,1255.0,1216,39.0,UA,76,N73276,LGA,IAH,244.0,1416,9,0,2013-01-03 09:00:00,United Air Lines Inc.
2015,2013,1,3,912.0,730,102.0,1258.0,1040,138.0,AA,715,N513AA,LGA,DFW,247.0,1389,7,30,2013-01-03 07:00:00,American Airlines Inc.
2016,2013,1,3,912.0,919,-7.0,1011.0,1030,-19.0,B6,1004,N615JB,JFK,BOS,29.0,187,9,19,2013-01-03 09:00:00,JetBlue Airways
2017,2013,1,3,913.0,904,9.0,1106.0,1053,13.0,UA,1529,N33714,EWR,CLE,73.0,404,9,4,2013-01-03 09:00:00,United Air Lines Inc.
2018,2013,1,3,914.0,900,14.0,1504.0,1530,-26.0,HA,51,N380HA,JFK,HNL,616.0,4983,9,0,2013-01-03 09:00:00,Hawaiian Airlines Inc.
2019,2013,1,3,914.0,920,-6.0,1235.0,1240,-5.0,AA,1589,N4WJAA,EWR,DFW,223.0,1372,9,20,2013-01-03 09:00:00,American Airlines Inc.
2020,2013,1,3,916.0,805,71.0,1128.0,1005,83.0,B6,219,N283JB,JFK,CLT,98.0,541,8,5,2013-01-03 08:00:00,JetBlue Airways
2021,2013,1,3,917.0,920,-3.0,1108.0,1108,0.0,B6,1103,N178JB,JFK,RDU,87.0,427,9,20,2013-01-03 09:00:00,JetBlue Airways
2022,2013,1,3,923.0,929,-6.0,1210.0,1206,4.0,EV,4140,N15986,EWR,ATL,129.0,746,9,29,2013-01-03 09:00:00,ExpressJet Airlines Inc.
2023,2013,1,3,923.0,930,-7.0,1238.0,1238,0.0,B6,375,N565JB,LGA,FLL,167.0,1076,9,30,2013-01-03 09:00:00,JetBlue Airways
2024,2013,1,3,923.0,925,-2.0,1207.0,1150,17.0,WN,766,N770SA,EWR,DEN,227.0,1605,9,25,2013-01-03 09:00:00,Southwest Airlines Co.
2025,2013,1,3,926.0,929,-3.0,1421.0,1421,0.0,B6,215,N509JB,EWR,SJU,200.0,1608,9,29,2013-01-03 09:00:00,JetBlue Airways
2026,2013,1,3,926.0,930,-4.0,1157.0,1225,-28.0,VX,251,N852VA,JFK,LAS,296.0,2248,9,30,2013-01-03 09:00:00,Virgin America
2027,2013,1,3,926.0,920,6.0,1140.0,1125,15.0,MQ,4582,N542MQ,LGA,CLT,97.0,544,9,20,2013-01-03 09:00:00,Envoy Air
2028,2013,1,3,927.0,929,-2.0,1140.0,1123,17.0,EV,4234,N14952,EWR,STL,159.0,872,9,29,2013-01-03 09:00:00,ExpressJet Airlines Inc.
2029,2013,1,3,928.0,929,-1.0,1036.0,1044,-8.0,EV,4636,N14542,EWR,DCA,40.0,199,9,29,2013-01-03 09:00:00,ExpressJet Airlines Inc.
2030,2013,1,3,933.0,937,-4.0,1048.0,1102,-14.0,B6,4,N607JB,JFK,BUF,59.0,301,9,37,2013-01-03 09:00:00,JetBlue Airways
2031,2013,1,3,933.0,935,-2.0,1100.0,1105,-5.0,WN,986,N923WN,LGA,MDW,123.0,725,9,35,2013-01-03 09:00:00,Southwest Airlines Co.
2032,2013,1,3,936.0,845,51.0,1446.0,1350,56.0,AA,1357,N5FFAA,JFK,SJU,205.0,1598,8,45,2013-01-03 08:00:00,American Airlines Inc.
2033,2013,1,3,936.0,927,9.0,1221.0,1240,-19.0,UA,1223,N74856,EWR,LAX,306.0,2454,9,27,2013-01-03 09:00:00,United Air Lines Inc.
2034,2013,1,3,937.0,755,102.0,1246.0,1110,96.0,AA,2267,N3BLAA,LGA,MIA,165.0,1096,7,55,2013-01-03 07:00:00,American Airlines Inc.
2035,2013,1,3,941.0,945,-4.0,1153.0,1258,-65.0,B6,679,N789JB,JFK,LAX,297.0,2475,9,45,2013-01-03 09:00:00,JetBlue Airways
2036,2013,1,3,941.0,922,19.0,1307.0,1219,48.0,B6,57,N579JB,JFK,PBI,167.0,1028,9,22,2013-01-03 09:00:00,JetBlue Airways
2037,2013,1,3,944.0,745,119.0,1112.0,930,102.0,AA,309,N578AA,LGA,ORD,128.0,733,7,45,2013-01-03 07:00:00,American Airlines Inc.
2038,2013,1,3,944.0,940,4.0,1300.0,1235,25.0,B6,361,N563JB,LGA,PBI,164.0,1035,9,40,2013-01-03 09:00:00,JetBlue Airways
2039,2013,1,3,946.0,940,6.0,1106.0,1120,-14.0,WN,1807,N938WN,LGA,MKE,115.0,738,9,40,2013-01-03 09:00:00,Southwest Airlines Co.
2040,2013,1,3,947.0,1000,-13.0,1245.0,1310,-25.0,B6,503,N641JB,EWR,FLL,155.0,1065,10,0,2013-01-03 10:00:00,JetBlue Airways
2041,2013,1,3,948.0,959,-11.0,1107.0,1114,-7.0,EV,5711,N877AS,JFK,IAD,56.0,228,9,59,2013-01-03 09:00:00,ExpressJet Airlines Inc.
2042,2013,1,3,948.0,950,-2.0,1232.0,1210,22.0,9E,3961,N8492C,LGA,GRR,104.0,618,9,50,2013-01-03 09:00:00,Endeavor Air Inc.
2043,2013,1,3,949.0,955,-6.0,1051.0,1100,-9.0,9E,3667,N8877A,JFK,PHL,27.0,94,9,55,2013-01-03 09:00:00,Endeavor Air Inc.
2044,2013,1,3,950.0,840,70.0,1142.0,1030,72.0,MQ,4521,N713MQ,LGA,RDU,84.0,431,8,40,2013-01-03 08:00:00,Envoy Air
2045,2013,1,3,954.0,1000,-6.0,1111.0,1123,-12.0,EV,5736,N828AS,LGA,IAD,49.0,229,10,0,2013-01-03 10:00:00,ExpressJet Airlines Inc.
2046,2013,1,3,954.0,959,-5.0,1130.0,1129,1.0,MQ,4670,N525MQ,LGA,BNA,132.0,764,9,59,2013-01-03 09:00:00,Envoy Air
2047,2013,1,3,955.0,955,0.0,1246.0,1220,26.0,MQ,4654,N509MQ,LGA,ATL,133.0,762,9,55,2013-01-03 09:00:00,Envoy Air
2048,2013,1,3,955.0,958,-3.0,1120.0,1137,-17.0,UA,258,N831UA,LGA,ORD,124.0,733,9,58,2013-01-03 09:00:00,United Air Lines Inc.
2049,2013,1,3,955.0,959,-4.0,1320.0,1329,-9.0,US,196,N545UW,JFK,PHX,293.0,2153,9,59,2013-01-03 09:00:00,US Airways Inc.
2050,2013,1,3,957.0,1000,-3.0,1312.0,1341,-29.0,DL,1765,N703TW,JFK,SFO,347.0,2586,10,0,2013-01-03 10:00:00,Delta Air Lines Inc.
2051,2013,1,3,957.0,1001,-4.0,1219.0,1252,-33.0,UA,1597,N17730,EWR,EGE,244.0,1726,10,1,2013-01-03 10:00:00,United Air Lines Inc.
2052,2013,1,3,957.0,1000,-3.0,1317.0,1325,-8.0,US,75,N676AW,EWR,PHX,301.0,2133,10,0,2013-01-03 10:00:00,US Airways Inc.
2053,2013,1,3,958.0,954,4.0,1254.0,1248,6.0,UA,1623,N77430,EWR,MCO,148.0,937,9,54,2013-01-03 09:00:00,United Air Lines Inc.
2054,2013,1,3,959.0,1000,-1.0,1258.0,1239,19.0,DL,1847,N603DL,LGA,ATL,134.0,762,10,0,2013-01-03 10:00:00,Delta Air Lines Inc.
2055,2013,1,3,959.0,1000,-1.0,1320.0,1310,10.0,UA,789,N466UA,EWR,FLL,178.0,1065,10,0,2013-01-03 10:00:00,United Air Lines Inc.
2056,2013,1,3,1000.0,1005,-5.0,1215.0,1303,-48.0,DL,1529,N375DA,JFK,LAS,288.0,2248,10,5,2013-01-03 10:00:00,Delta Air Lines Inc.
2057,2013,1,3,1000.0,1000,0.0,1213.0,1206,7.0,US,1177,N745VJ,LGA,CLT,103.0,544,10,0,2013-01-03 10:00:00,US Airways Inc.
2058,2013,1,3,1002.0,1000,2.0,1237.0,1321,-44.0,UA,499,N430UA,EWR,SEA,317.0,2402,10,0,2013-01-03 10:00:00,United Air Lines Inc.
2059,2013,1,3,1003.0,830,93.0,1150.0,1025,85.0,AA,1855,N569AA,LGA,STL,144.0,888,8,30,2013-01-03 08:00:00,American Airlines Inc.
2060,2013,1,3,1009.0,953,16.0,1114.0,1110,4.0,B6,600,N267JB,JFK,PWM,45.0,273,9,53,2013-01-03 09:00:00,JetBlue Airways
2061,2013,1,3,1010.0,1010,0.0,1139.0,1140,-1.0,MQ,3795,N510MQ,EWR,ORD,118.0,719,10,10,2013-01-03 10:00:00,Envoy Air
2062,2013,1,3,1010.0,1015,-5.0,1212.0,1214,-2.0,US,1441,N760US,JFK,CLT,96.0,541,10,15,2013-01-03 10:00:00,US Airways Inc.
2063,2013,1,3,1012.0,1015,-3.0,1337.0,1332,5.0,UA,651,N488UA,LGA,IAH,241.0,1416,10,15,2013-01-03 10:00:00,United Air Lines Inc.
2064,2013,1,3,1014.0,830,104.0,1152.0,1015,97.0,AA,313,N494AA,LGA,ORD,125.0,733,8,30,2013-01-03 08:00:00,American Airlines Inc.
2065,2013,1,3,1014.0,945,29.0,1144.0,1130,14.0,AA,319,N511AA,LGA,ORD,123.0,733,9,45,2013-01-03 09:00:00,American Airlines Inc.
2066,2013,1,3,1016.0,1021,-5.0,1340.0,1342,-2.0,DL,1903,N995DL,LGA,SRQ,170.0,1047,10,21,2013-01-03 10:00:00,Delta Air Lines Inc.
2067,2013,1,3,1017.0,1015,2.0,1207.0,1210,-3.0,US,1103,N561UW,EWR,CLT,92.0,529,10,15,2013-01-03 10:00:00,US Airways Inc.
2068,2013,1,3,1018.0,930,48.0,1144.0,1103,41.0,9E,3661,N8475B,JFK,ROC,60.0,264,9,30,2013-01-03 09:00:00,Endeavor Air Inc.
2069,2013,1,3,1019.0,940,39.0,1334.0,1250,44.0,AA,1871,N3HFAA,LGA,MIA,156.0,1096,9,40,2013-01-03 09:00:00,American Airlines Inc.
2070,2013,1,3,1020.0,1023,-3.0,1303.0,1252,11.0,FL,347,N957AT,LGA,ATL,136.0,762,10,23,2013-01-03 10:00:00,AirTran Airways Corporation
2071,2013,1,3,1021.0,1025,-4.0,1207.0,1231,-24.0,EV,5026,N719EV,EWR,DTW,86.0,488,10,25,2013-01-03 10:00:00,ExpressJet Airlines Inc.
2072,2013,1,3,1024.0,1030,-6.0,1312.0,1340,-28.0,AA,19,N323AA,JFK,LAX,322.0,2475,10,30,2013-01-03 10:00:00,American Airlines Inc.
2073,2013,1,3,1024.0,1030,-6.0,1210.0,1215,-5.0,MQ,4471,N730MQ,LGA,RDU,82.0,431,10,30,2013-01-03 10:00:00,Envoy Air
2074,2013,1,3,1025.0,1032,-7.0,1521.0,1240,,EV,4255,N34110,EWR,CHS,,628,10,32,2013-01-03 10:00:00,ExpressJet Airlines Inc.
2075,2013,1,3,1026.0,1030,-4.0,1312.0,1355,-43.0,AA,179,N339AA,JFK,SFO,326.0,2586,10,30,2013-01-03 10:00:00,American Airlines Inc.
2076,2013,1,3,1026.0,1030,-4.0,1323.0,1415,-52.0,VX,23,N855VA,JFK,SFO,335.0,2586,10,30,2013-01-03 10:00:00,Virgin America
2077,2013,1,3,1027.0,1030,-3.0,1257.0,1252,5.0,DL,2343,N302NB,EWR,ATL,131.0,746,10,30,2013-01-03 10:00:00,Delta Air Lines Inc.
2078,2013,1,3,1028.0,1016,12.0,1229.0,1230,-1.0,DL,2319,N922DL,LGA,MSP,148.0,1020,10,16,2013-01-03 10:00:00,Delta Air Lines Inc.
2079,2013,1,3,1036.0,1040,-4.0,1342.0,1326,16.0,B6,31,N612JB,JFK,MCO,157.0,944,10,40,2013-01-03 10:00:00,JetBlue Airways
2080,2013,1,3,1038.0,1042,-4.0,1154.0,1206,-12.0,EV,4694,N14972,EWR,MKE,116.0,725,10,42,2013-01-03 10:00:00,ExpressJet Airlines Inc.
2081,2013,1,3,1041.0,1045,-4.0,1259.0,1252,7.0,DL,1573,N375NC,LGA,MEM,164.0,963,10,45,2013-01-03 10:00:00,Delta Air Lines Inc.
2082,2013,1,3,1043.0,1050,-7.0,1243.0,1250,-7.0,MQ,4589,N524MQ,LGA,DTW,90.0,502,10,50,2013-01-03 10:00:00,Envoy Air
2083,2013,1,3,1044.0,1050,-6.0,1358.0,1358,0.0,B6,373,N639JB,LGA,FLL,171.0,1076,10,50,2013-01-03 10:00:00,JetBlue Airways
2084,2013,1,3,1045.0,1040,5.0,1200.0,1203,-3.0,EV,4411,N22971,EWR,BUF,58.0,282,10,40,2013-01-03 10:00:00,ExpressJet Airlines Inc.
2085,2013,1,3,1046.0,1050,-4.0,1223.0,1227,-4.0,EV,4662,N33182,EWR,RDU,81.0,416,10,50,2013-01-03 10:00:00,ExpressJet Airlines Inc.
2086,2013,1,3,1048.0,1043,5.0,1418.0,1340,38.0,UA,583,N673UA,EWR,IAH,230.0,1400,10,43,2013-01-03 10:00:00,United Air Lines Inc.
2087,2013,1,3,1049.0,1052,-3.0,1350.0,1414,-24.0,UA,212,N479UA,EWR,RSW,165.0,1068,10,52,2013-01-03 10:00:00,United Air Lines Inc.
2088,2013,1,3,1051.0,1050,1.0,1253.0,1340,-47.0,UA,40,N36280,EWR,LAS,284.0,2227,10,50,2013-01-03 10:00:00,United Air Lines Inc.
2089,2013,1,3,1052.0,1043,9.0,1343.0,1332,11.0,B6,545,N510JB,EWR,PBI,157.0,1023,10,43,2013-01-03 10:00:00,JetBlue Airways
2090,2013,1,3,1055.0,1100,-5.0,1348.0,1338,10.0,DL,1647,N674DL,LGA,ATL,129.0,762,11,0,2013-01-03 11:00:00,Delta Air Lines Inc.
2091,2013,1,3,1055.0,1100,-5.0,1157.0,1212,-15.0,US,2124,N945UW,LGA,BOS,33.0,184,11,0,2013-01-03 11:00:00,US Airways Inc.
2092,2013,1,3,1058.0,1100,-2.0,1346.0,1420,-34.0,DL,1275,N3752,JFK,SLC,269.0,1990,11,0,2013-01-03 11:00:00,Delta Air Lines Inc.
2093,2013,1,3,1058.0,1100,-2.0,1206.0,1215,-9.0,MQ,3792,N502MQ,JFK,DCA,51.0,213,11,0,2013-01-03 11:00:00,Envoy Air
2094,2013,1,3,1059.0,1059,0.0,1344.0,1431,-47.0,UA,1298,N76288,EWR,SFO,326.0,2565,10,59,2013-01-03 10:00:00,United Air Lines Inc.
2095,2013,1,3,1100.0,1100,0.0,1407.0,1425,-18.0,UA,642,N555UA,JFK,SFO,342.0,2586,11,0,2013-01-03 11:00:00,United Air Lines Inc.
2096,2013,1,3,1101.0,1100,1.0,1208.0,1216,-8.0,US,2171,N952UW,LGA,DCA,50.0,214,11,0,2013-01-03 11:00:00,US Airways Inc.
2097,2013,1,3,1104.0,1100,4.0,1352.0,1431,-39.0,B6,641,N625JB,JFK,SFO,327.0,2586,11,0,2013-01-03 11:00:00,JetBlue Airways
2098,2013,1,3,1104.0,1100,4.0,1158.0,1215,-17.0,WN,321,N785SW,LGA,BWI,40.0,185,11,0,2013-01-03 11:00:00,Southwest Airlines Co.
2099,2013,1,3,1108.0,1115,-7.0,1307.0,1310,-3.0,MQ,4485,N722MQ,LGA,CMH,94.0,479,11,15,2013-01-03 11:00:00,Envoy Air
2100,2013,1,3,1110.0,1115,-5.0,1425.0,1425,0.0,AA,2099,N3HCAA,LGA,MIA,170.0,1096,11,15,2013-01-03 11:00:00,American Airlines Inc.
2101,2013,1,3,1111.0,1055,16.0,1420.0,1405,15.0,AA,739,N3ACAA,LGA,DFW,226.0,1389,10,55,2013-01-03 10:00:00,American Airlines Inc.
2102,2013,1,3,1115.0,1116,-1.0,1355.0,1414,-19.0,UA,1143,N23708,EWR,PBI,149.0,1023,11,16,2013-01-03 11:00:00,United Air Lines Inc.
2103,2013,1,3,1117.0,1120,-3.0,1348.0,1336,12.0,EV,4391,N14204,EWR,MCI,188.0,1092,11,20,2013-01-03 11:00:00,ExpressJet Airlines Inc.
2104,2013,1,3,1121.0,1114,7.0,1325.0,1345,-20.0,UA,1235,N11206,LGA,DEN,225.0,1620,11,14,2013-01-03 11:00:00,United Air Lines Inc.
2105,2013,1,3,1123.0,1125,-2.0,1603.0,1620,-17.0,DL,315,N3756,JFK,SJU,189.0,1598,11,25,2013-01-03 11:00:00,Delta Air Lines Inc.
2106,2013,1,3,1124.0,1130,-6.0,1407.0,1450,-43.0,VX,409,N621VA,JFK,LAX,320.0,2475,11,30,2013-01-03 11:00:00,Virgin America
2107,2013,1,3,1125.0,1130,-5.0,1422.0,1430,-8.0,DL,695,N938DL,JFK,MCO,153.0,944,11,30,2013-01-03 11:00:00,Delta Air Lines Inc.
2108,2013,1,3,1126.0,1130,-4.0,1431.0,1422,9.0,UA,1250,N14106,EWR,MCO,163.0,937,11,30,2013-01-03 11:00:00,United Air Lines Inc.
2109,2013,1,3,1126.0,1127,-1.0,1330.0,1353,-23.0,UA,1277,N73251,EWR,DEN,219.0,1605,11,27,2013-01-03 11:00:00,United Air Lines Inc.
2110,2013,1,3,1126.0,1130,-4.0,1330.0,1332,-2.0,US,1085,N172US,LGA,CLT,105.0,544,11,30,2013-01-03 11:00:00,US Airways Inc.
2111,2013,1,3,1127.0,1130,-3.0,1357.0,1445,-48.0,UA,703,N510UA,JFK,LAX,305.0,2475,11,30,2013-01-03 11:00:00,United Air Lines Inc.
2112,2013,1,3,1128.0,1129,-1.0,1500.0,1437,23.0,B6,133,N521JB,JFK,RSW,187.0,1074,11,29,2013-01-03 11:00:00,JetBlue Airways
2113,2013,1,3,1129.0,1114,15.0,1316.0,1315,1.0,DL,1031,N336NB,LGA,DTW,85.0,502,11,14,2013-01-03 11:00:00,Delta Air Lines Inc.
2114,2013,1,3,1131.0,1135,-4.0,1314.0,1330,-16.0,MQ,4553,N725MQ,LGA,CLE,79.0,419,11,35,2013-01-03 11:00:00,Envoy Air
2115,2013,1,3,1132.0,1125,7.0,1323.0,1325,-2.0,WN,1057,N480WN,LGA,STL,148.0,888,11,25,2013-01-03 11:00:00,Southwest Airlines Co.
2116,2013,1,3,1133.0,1134,-1.0,1328.0,1345,-17.0,DL,2219,N342NB,LGA,MSP,151.0,1020,11,34,2013-01-03 11:00:00,Delta Air Lines Inc.
2117,2013,1,3,1140.0,1100,40.0,1502.0,1424,38.0,DL,2044,N948DL,LGA,MIA,171.0,1096,11,0,2013-01-03 11:00:00,Delta Air Lines Inc.
